lot_id,jour,heure,temperature_C,humidite_sol_pct,luminosite_lux,humidite_air_pct,chances_pousse_pct
9,3,12,22.92,39.25,676.0,44.03,34.8
9,3,13,22.31,39.19,834.5,46.73,34.8
9,3,14,22.25,35.35,754.3,44.94,34.8
9,3,15,22.55,39.22,738.9,39.94,34.8
9,3,16,23.3,37.35,668.2,39.6,34.8
9,3,17,22.78,40.07,489.5,41.17,34.8
9,3,18,23.45,36.58,295.0,43.29,34.8
9,3,19,23.89,39.64,274.8,44.81,34.8
9,3,20,23.98,37.54,1.1,44.88,34.8
9,3,21,26.61,37.22,2.3,45.82,34.8
9,3,22,25.32,37.76,0.5,43.99,34.8
9,3,23,25.66,35.94,0.5,47.12,34.8
9,4,0,27.91,43.26,0.0,43.21,58.36
9,4,1,27.25,48.26,0.0,44.72,58.36
9,4,2,28.92,46.59,3.5,46.4,58.36
9,4,3,27.06,45.67,0.0,44.46,58.36
9,4,4,26.64,46.12,0.6,49.06,58.36
9,4,5,26.4,47.45,0.0,47.74,58.36
9,4,6,25.22,47.95,0.0,45.47,58.36
9,4,7,25.28,44.8,0.0,46.11,58.36
9,4,8,24.74,46.29,178.7,43.97,58.36
9,4,9,23.65,50.44,294.5,42.8,58.36
9,4,10,23.14,48.18,366.4,40.01,58.36
9,4,11,23.68,46.8,512.9,40.03,58.36
9,4,12,22.83,47.69,714.7,36.94,58.36
9,4,13,22.61,46.48,770.2,39.6,58.36
9,4,14,22.4,47.28,713.4,36.92,58.36
9,4,15,21.75,47.82,784.8,36.03,58.36
9,4,16,22.08,49.09,615.3,34.52,58.36
9,4,17,22.42,45.92,465.2,37.76,58.36
9,4,18,22.29,45.43,353.5,37.3,58.36
9,4,19,24.89,49.07,167.0,34.92,58.36
9,4,20,24.75,45.74,0.0,38.84,58.36
9,4,21,25.55,45.5,0.0,38.88,58.36
9,4,22,25.88,47.57,0.0,40.36,58.36
9,4,23,26.44,46.74,0.6,45.67,58.36
9,5,0,26.48,44.14,0.0,46.84,48.87
9,5,1,26.27,46.69,0.0,50.96,48.87
9,5,2,27.95,42.75,0.0,53.85,48.87
9,5,3,28.2,44.63,0.5,49.56,48.87
9,5,4,27.27,43.6,0.0,48.69,48.87
9,5,5,26.64,42.98,0.0,48.89,48.87
9,5,6,25.68,45.96,0.5,49.99,48.87
9,5,7,25.86,45.4,2.9,48.52,48.87
9,5,8,24.51,42.73,144.1,49.62,48.87
9,5,9,24.68,46.12,194.0,48.6,48.87
9,5,10,22.46,46.02,383.0,46.73,48.87
9,5,11,22.16,46.43,485.1,43.38,48.87
9,5,12,21.9,42.05,679.8,45.89,48.87
9,5,13,23.46,44.82,810.9,42.49,48.87
9,5,14,22.29,44.16,799.8,42.15,48.87
9,5,15,21.84,44.56,743.2,42.09,48.87
9,5,16,21.87,44.6,715.0,42.42,48.87
9,5,17,23.5,44.71,512.1,42.35,48.87
9,5,18,24.16,41.75,303.3,43.31,48.87
9,5,19,23.89,43.67,180.8,41.31,48.87
9,5,20,24.03,47.81,0.0,43.09,48.87
9,5,21,25.72,46.12,1.9,45.99,48.87
9,5,22,25.76,44.23,1.5,44.89,48.87
9,5,23,26.63,45.28,1.6,44.3,48.87
9,6,0,28.09,74.08,2.7,53.57,87.08
9,6,1,27.7,72.1,1.7,53.53,87.08
9,6,2,27.5,72.66,0.0,51.95,87.08
9,6,3,28.2,72.14,4.1,51.29,87.08
9,6,4,27.01,72.1,2.3,54.5,87.08
9,6,5,27.02,70.36,0.0,54.21,87.08
9,6,6,25.62,71.26,1.0,51.76,87.08
9,6,7,26.46,73.89,0.0,51.04,87.08
9,6,8,23.82,70.88,191.5,50.78,87.08
9,6,9,24.5,69.77,296.8,49.36,87.08
9,6,10,23.62,71.91,347.2,47.17,87.08
9,6,11,23.54,72.65,584.8,48.09,87.08
9,6,12,22.7,69.46,665.4,46.36,87.08
9,6,13,23.34,73.08,827.6,46.26,87.08
9,6,14,21.92,72.23,801.4,43.16,87.08
9,6,15,22.17,71.75,809.1,40.95,87.08
9,6,16,23.23,70.65,584.8,45.67,87.08
9,6,17,23.42,73.94,531.1,47.16,87.08
9,6,18,23.9,71.82,369.0,46.44,87.08
9,6,19,23.88,71.08,218.2,42.21,87.08
9,6,20,25.03,69.22,0.1,47.7,87.08
9,6,21,25.42,74.57,0.0,49.39,87.08
9,6,22,26.64,69.48,5.4,48.8,87.08
9,6,23,26.42,69.94,0.0,50.0,87.08
9,7,0,26.26,92.06,0.0,51.71,27.19
9,7,1,27.01,92.53,2.6,50.79,27.19
9,7,2,28.12,91.63,3.5,52.46,27.19
9,7,3,27.07,93.32,0.0,52.24,27.19
9,7,4,26.99,92.22,2.7,50.78,27.19
9,7,5,26.81,93.22,0.4,55.47,27.19
9,7,6,26.2,92.01,1.2,53.16,27.19
9,7,7,25.4,93.06,0.0,51.3,27.19
9,7,8,24.63,94.31,33.4,51.77,27.19
9,7,9,24.22,89.76,277.4,50.69,27.19
9,7,10,23.85,88.31,451.8,47.57,27.19
9,7,11,23.34,93.4,508.4,48.37,27.19
9,7,12,22.37,89.18,722.4,45.01,27.19
9,7,13,21.87,91.68,777.5,45.06,27.19
9,7,14,22.48,90.28,762.6,44.17,27.19
9,7,15,23.25,92.11,788.5,43.91,27.19
9,7,16,22.33,91.91,632.6,44.58,27.19
9,7,17,23.68,92.82,546.4,42.4,27.19
9,7,18,23.34,91.2,367.9,43.81,27.19
9,7,19,24.57,90.89,232.2,46.17,27.19
9,7,20,23.86,95.47,0.0,43.14,27.19
9,7,21,25.67,92.33,0.0,48.87,27.19
9,7,22,26.62,92.73,0.9,48.52,27.19
9,7,23,27.69,90.07,0.3,50.07,27.19
9,8,0,27.05,90.32,4.7,49.55,44.27
9,8,1,27.3,87.98,0.0,52.0,44.27
9,8,2,27.75,90.92,0.0,49.34,44.27
9,8,3,28.5,85.18,0.0,57.13,44.27
9,8,4,27.67,86.91,0.0,52.55,44.27
9,8,5,27.33,89.59,0.0,54.98,44.27
9,8,6,26.82,89.68,0.0,53.88,44.27
9,8,7,25.92,89.01,0.0,49.66,44.27
9,8,8,25.7,87.93,127.2,49.16,44.27
9,8,9,25.0,87.65,260.5,48.94,44.27
9,8,10,23.05,86.39,410.9,46.52,44.27
9,8,11,23.98,90.04,571.7,49.06,44.27
9,8,12,22.98,89.57,652.9,48.8,44.27
9,8,13,23.75,88.61,782.0,46.12,44.27
9,8,14,22.59,87.61,826.7,43.41,44.27
9,8,15,22.84,87.34,677.4,43.15,44.27
9,8,16,23.47,88.25,696.2,41.57,44.27
9,8,17,22.92,88.49,496.1,43.95,44.27
9,8,18,23.62,90.64,433.4,43.23,44.27
9,8,19,25.28,87.01,273.1,45.66,44.27
9,8,20,25.78,88.57,0.0,44.16,44.27
9,8,21,25.73,87.12,0.2,45.7,44.27
9,8,22,26.28,87.0,0.0,49.3,44.27
9,8,23,26.92,87.82,0.0,49.42,44.27
10,1,0,24.29,85.11,0.7,66.97,55.25
10,1,1,25.37,83.07,0.0,71.09,55.25
10,1,2,25.39,84.31,2.4,72.12,55.25
10,1,3,24.37,82.54,5.9,73.1,55.25
10,1,4,25.94,85.34,0.5,72.63,55.25
10,1,5,24.25,80.64,0.0,73.83,55.25
10,1,6,23.34,83.87,1.7,70.15,55.25
10,1,7,22.69,81.72,186.9,68.79,55.25
10,1,8,21.68,85.38,290.2,69.87,55.25
10,1,9,21.09,85.02,489.5,69.77,55.25
10,1,10,20.77,82.9,519.1,70.1,55.25
10,1,11,19.61,84.24,691.0,65.06,55.25
10,1,12,20.03,84.39,761.7,63.98,55.25
10,1,13,18.56,82.49,699.0,63.73,55.25
10,1,14,18.9,80.38,644.9,65.81,55.25
10,1,15,19.44,84.16,545.5,62.95,55.25
10,1,16,19.97,83.84,393.3,60.99,55.25
10,1,17,19.86,83.72,275.3,62.82,55.25
10,1,18,20.83,84.5,231.9,62.97,55.25
10,1,19,20.69,82.73,0.1,60.89,55.25
10,1,20,22.82,83.46,0.8,66.73,55.25
10,1,21,22.6,84.11,0.0,65.61,55.25
10,1,22,23.26,85.75,0.0,68.23,55.25
10,1,23,23.33,85.02,2.1,68.62,55.25
10,2,0,24.61,83.75,0.0,70.39,54.09
10,2,1,25.55,78.95,0.0,75.19,54.09
10,2,2,24.69,80.86,0.0,77.01,54.09
10,2,3,24.68,81.64,2.3,78.44,54.09
10,2,4,24.95,80.11,0.3,76.39,54.09
10,2,5,24.61,79.02,1.6,77.31,54.09
10,2,6,24.99,83.56,1.1,76.58,54.09
10,2,7,22.79,83.01,207.8,77.72,54.09
10,2,8,22.57,82.21,343.4,73.56,54.09
10,2,9,21.07,80.01,480.3,72.31,54.09
10,2,10,20.45,82.4,552.2,71.87,54.09
10,2,11,20.0,78.11,619.6,72.91,54.09
10,2,12,19.48,78.75,665.4,70.47,54.09
10,2,13,19.61,81.16,667.4,66.8,54.09
10,2,14,19.53,82.85,673.7,66.44,54.09
10,2,15,20.13,81.51,526.3,68.95,54.09
10,2,16,19.48,78.35,429.2,67.96,54.09
10,2,17,20.05,82.53,315.5,65.34,54.09
10,2,18,20.87,78.18,182.4,67.55,54.09
10,2,19,21.83,79.99,0.0,64.08,54.09
10,2,20,22.65,81.46,0.2,67.69,54.09
10,2,21,23.35,84.08,0.0,72.12,54.09
10,2,22,23.45,81.48,0.0,73.62,54.09
10,2,23,24.59,79.77,0.0,73.82,54.09
10,3,0,25.98,79.15,2.0,76.01,65.99
10,3,1,27.56,78.82,0.0,78.23,65.99
10,3,2,28.08,77.54,0.0,77.14,65.99
10,3,3,28.1,79.07,0.2,80.05,65.99
10,3,4,26.9,76.53,0.0,77.7,65.99
10,3,5,26.32,77.68,1.2,80.65,65.99
10,3,6,26.45,80.17,2.1,80.92,65.99
10,3,7,25.33,76.67,241.9,81.94,65.99
10,3,8,24.71,81.02,268.7,76.65,65.99
10,3,9,24.19,78.54,489.6,77.16,65.99
10,3,10,22.6,77.82,507.1,74.19,65.99
10,3,11,22.89,79.45,666.4,72.01,65.99
10,3,12,21.74,76.3,742.3,72.51,65.99
10,3,13,21.08,78.19,669.1,74.57,65.99
10,3,14,21.15,76.04,552.5,71.51,65.99
10,3,15,21.34,76.0,567.2,72.06,65.99
10,3,16,21.91,80.19,427.7,69.65,65.99
10,3,17,21.88,79.37,300.4,71.31,65.99
10,3,18,22.61,79.05,160.2,71.4,65.99
10,3,19,24.48,77.15,0.0,70.77,65.99
10,3,20,25.04,78.52,0.0,72.62,65.99
10,3,21,25.57,76.87,0.6,73.49,65.99
10,3,22,25.61,77.19,0.0,75.81,65.99
10,3,23,26.8,72.61,0.0,76.59,65.99
10,4,0,27.04,77.88,0.0,79.35,67.07
10,4,1,27.72,76.93,1.3,81.52,67.07
10,4,2,28.04,77.52,0.5,84.13,67.07
10,4,3,27.24,77.9,1.4,81.23,67.07
10,4,4,27.25,81.45,0.0,85.17,67.07
10,4,5,26.72,77.55,1.2,82.84,67.07
10,4,6,26.26,78.08,0.2,79.08,67.07
10,4,7,25.64,81.18,153.7,80.78,67.07
10,4,8,24.31,76.97,250.2,78.58,67.07
10,4,9,23.84,80.96,389.7,79.59,67.07
10,4,10,23.34,81.74,581.2,78.8,67.07
10,4,11,22.95,77.85,633.5,78.23,67.07
10,4,12,21.1,78.21,654.0,75.7,67.07
10,4,13,21.61,80.18,687.8,72.0,67.07
10,4,14,20.97,79.23,601.2,72.72,67.07
10,4,15,22.29,80.38,588.7,72.55,67.07
10,4,16,21.8,79.86,384.6,72.06,67.07
10,4,17,22.5,81.72,311.2,74.24,67.07
10,4,18,24.03,80.59,146.9,74.85,67.07
10,4,19,24.47,80.21,0.0,75.14,67.07
10,4,20,24.73,77.77,0.0,76.41,67.07
10,4,21,25.08,78.02,1.5,76.76,67.07
10,4,22,26.55,77.39,1.1,76.86,67.07
10,4,23,26.38,78.48,2.7,78.6,67.07
10,5,0,26.07,76.04,0.7,78.2,60.02
10,5,1,27.78,78.83,0.0,78.99,60.02
10,5,2,27.17,75.96,5.4,80.56,60.02
10,5,3,27.12,79.39,1.4,80.07,60.02
10,5,4,26.39,79.37,0.8,79.23,60.02
10,5,5,26.94,78.91,1.5,82.37,60.02
10,5,6,25.61,78.94,1.6,78.69,60.02
10,5,7,24.9,78.66,182.2,82.46,60.02
10,5,8,23.38,76.52,368.7,79.02,60.02
10,5,9,22.79,79.38,495.1,76.7,60.02
10,5,10,23.87,75.88,585.5,77.2,60.02
10,5,11,22.39,78.16,643.4,74.82,60.02
10,5,12,21.87,79.37,737.5,71.42,60.02
10,5,13,21.05,77.06,678.1,73.43,60.02
10,5,14,21.11,82.38,635.1,71.21,60.02
10,5,15,21.22,77.51,523.3,72.31,60.02
10,5,16,21.52,77.28,371.8,69.77,60.02
10,5,17,21.98,80.26,239.2,70.14,60.02
10,5,18,22.65,75.72,157.4,70.1,60.02
10,5,19,22.91,78.75,0.0,71.08,60.02
10,5,20,24.3,81.05,3.3,70.06,60.02
10,5,21,25.16,78.2,0.3,73.56,60.02
10,5,22,25.66,78.69,0.0,74.1,60.02
10,5,23,26.0,78.82,1.2,78.02,60.02
10,6,0,25.65,77.4,1.6,76.01,68.61
10,6,1,27.0,77.44,0.0,80.17,68.61
10,6,2,25.72,77.2,0.6,79.15,68.61
10,6,3,26.78,81.42,0.0,76.86,68.61
10,6,4,26.05,77.47,0.0,76.87,68.61
10,6,5,26.07,78.51,0.0,79.62,68.61
10,6,6,24.65,76.18,0.2,75.04,68.61
10,6,7,24.62,73.69,179.6,79.24,68.61
10,6,8,23.19,77.19,367.3,74.65,68.61
10,6,9,23.14,79.71,460.2,72.47,68.61
10,6,10,21.72,82.02,543.8,77.82,68.61
10,6,11,22.25,78.73,664.1,71.35,68.61
10,6,12,20.87,76.92,698.6,68.8,68.61
10,6,13,19.9,79.9,634.9,71.14,68.61
10,6,14,19.56,78.9,621.0,70.99,68.61
10,6,15,20.45,74.94,518.7,68.75,68.61
10,6,16,20.85,78.82,384.5,66.45,68.61
10,6,17,20.9,77.18,268.0,72.12,68.61
10,6,18,22.65,78.98,202.5,69.46,68.61
10,6,19,22.91,78.2,0.1,66.67,68.61
10,6,20,23.35,77.59,0.0,70.01,68.61
10,6,21,24.47,79.1,0.6,73.16,68.61
10,6,22,25.43,77.5,1.1,70.72,68.61
10,6,23,25.49,77.2,3.1,75.14,68.61
10,7,0,26.95,80.13,3.0,72.04,75.66
10,7,1,27.37,76.94,0.0,74.17,75.66
10,7,2,28.67,75.09,2.2,75.51,75.66
10,7,3,28.85,76.52,0.0,76.26,75.66
10,7,4,27.92,74.42,2.7,78.12,75.66
10,7,5,27.56,79.74,0.2,74.23,75.66
10,7,6,26.63,78.96,0.0,75.4,75.66
10,7,7,25.94,75.81,252.1,72.93,75.66
10,7,8,25.23,78.2,378.7,73.43,75.66
10,7,9,24.32,75.74,446.2,71.74,75.66
10,7,10,23.43,77.59,564.1,67.39,75.66
10,7,11,22.83,75.75,651.1,71.51,75.66
10,7,12,22.93,75.24,708.6,66.94,75.66
10,7,13,22.67,77.37,734.3,66.39,75.66
10,7,14,23.23,77.87,603.4,68.95,75.66
10,7,15,22.67,75.25,583.6,68.25,75.66
10,7,16,22.8,75.75,398.3,66.04,75.66
10,7,17,23.93,77.36,290.0,67.38,75.66
10,7,18,23.76,78.05,176.6,66.28,75.66
10,7,19,24.59,76.42,0.0,68.45,75.66
10,7,20,25.07,75.39,4.2,68.93,75.66
10,7,21,25.03,75.66,0.0,67.25,75.66
10,7,22,25.38,76.3,0.0,70.06,75.66
10,7,23,26.76,76.63,0.0,73.51,75.66
10,8,0,28.6,75.26,2.4,65.99,68.76
10,8,1,28.13,77.34,0.7,65.62,68.76
10,8,2,28.13,77.79,0.4,68.37,68.76
10,8,3,27.8,78.18,0.3,65.98,68.76
10,8,4,27.59,75.89,0.0,67.81,68.76
10,8,5,27.68,76.29,0.5,68.44,68.76
10,8,6,26.36,76.71,1.7,68.08,68.76
10,8,7,26.29,79.14,231.2,64.18,68.76
10,8,8,25.37,76.3,386.2,66.62,68.76
10,8,9,24.15,78.08,446.6,62.24,68.76
10,8,10,24.15,76.62,611.1,63.33,68.76
10,8,11,23.81,77.87,687.9,61.49,68.76
10,8,12,22.79,74.64,696.4,58.79,68.76
10,8,13,21.74,75.9,714.9,59.76,68.76
10,8,14,22.22,76.97,666.4,59.2,68.76
10,8,15,22.44,76.38,565.8,60.53,68.76
10,8,16,22.59,76.36,347.4,57.22,68.76
10,8,17,22.01,75.87,299.0,58.62,68.76
10,8,18,24.88,76.68,170.9,60.78,68.76
10,8,19,23.49,75.01,1.3,59.69,68.76
10,8,20,25.15,75.83,0.5,59.81,68.76
10,8,21,26.06,75.49,0.0,65.26,68.76
10,8,22,26.54,77.03,0.0,63.78,68.76
10,8,23,27.61,77.62,0.6,64.54,68.76
11,1,0,24.07,61.75,0.8,34.72,62.27
11,1,1,24.17,64.36,0.0,35.5,62.27
11,1,2,24.4,65.3,0.0,34.02,62.27
11,1,3,24.03,64.43,1.1,36.45,62.27
11,1,4,23.84,59.93,0.1,37.38,62.27
11,1,5,24.65,63.48,0.0,36.5,62.27
11,1,6,22.17,66.03,0.0,35.15,62.27
11,1,7,21.55,64.58,2.3,34.08,62.27
11,1,8,20.48,61.62,199.2,35.61,62.27
11,1,9,18.58,65.5,454.1,32.48,62.27
11,1,10,16.73,64.08,713.9,31.28,62.27
11,1,11,16.72,65.1,780.3,31.19,62.27
11,1,12,15.44,63.73,1096.1,29.59,62.27
11,1,13,14.79,64.22,1059.2,30.19,62.27
11,1,14,14.96,67.43,962.7,26.82,62.27
11,1,15,14.72,63.38,889.5,25.3,62.27
11,1,16,16.46,66.25,758.3,25.48,62.27
11,1,17,16.03,65.23,555.7,26.15,62.27
11,1,18,17.66,65.46,351.2,25.68,62.27
11,1,19,17.91,64.5,332.3,25.99,62.27
11,1,20,20.39,63.11,0.0,30.07,62.27
11,1,21,20.99,64.49,0.5,28.89,62.27
11,1,22,22.74,64.03,0.0,29.86,62.27
11,1,23,21.75,64.2,2.6,30.92,62.27
11,2,0,24.56,65.79,0.0,42.03,67.97
11,2,1,24.59,63.78,0.0,40.46,67.97
11,2,2,26.8,66.82,0.0,40.27,67.97
11,2,3,24.0,64.27,0.2,44.5,67.97
11,2,4,25.01,66.15,0.0,42.93,67.97
11,2,5,23.41,68.39,0.0,42.22,67.97
11,2,6,21.55,65.52,1.7,40.25,67.97
11,2,7,21.1,67.0,0.0,42.65,67.97
11,2,8,19.94,65.23,225.7,40.59,67.97
11,2,9,20.16,66.98,403.0,40.52,67.97
11,2,10,17.59,67.87,684.5,33.11,67.97
11,2,11,16.23,67.23,842.0,34.7,67.97
11,2,12,15.64,62.95,980.2,38.34,67.97
11,2,13,15.87,69.09,1104.0,35.53,67.97
11,2,14,16.28,66.37,1021.5,34.74,67.97
11,2,15,16.19,65.09,876.3,32.9,67.97
11,2,16,16.37,67.01,661.5,35.39,67.97
11,2,17,16.41,65.41,491.9,36.74,67.97
11,2,18,17.87,64.53,405.1,34.35,67.97
11,2,19,18.84,67.07,173.7,33.25,67.97
11,2,20,19.2,63.82,3.6,37.49,67.97
11,2,21,21.51,68.3,0.0,35.87,67.97
11,2,22,22.68,65.62,0.0,39.24,67.97
11,2,23,23.75,66.88,2.1,39.4,67.97
11,3,0,26.56,81.06,0.0,35.94,46.21
11,3,1,25.57,83.53,1.2,38.4,46.21
11,3,2,25.17,82.22,0.9,38.43,46.21
11,3,3,26.85,84.49,0.0,36.43,46.21
11,3,4,24.98,82.16,1.3,38.32,46.21
11,3,5,23.83,82.4,1.8,38.3,46.21
11,3,6,23.76,83.63,3.3,37.62,46.21
11,3,7,22.1,81.68,0.5,32.81,46.21
11,3,8,20.93,82.74,213.0,34.05,46.21
11,3,9,20.15,83.4,454.2,34.69,46.21
11,3,10,18.61,84.92,648.3,30.75,46.21
11,3,11,18.36,83.61,802.7,29.77,46.21
11,3,12,16.97,82.88,1068.4,29.92,46.21
11,3,13,15.86,84.4,1106.3,29.66,46.21
11,3,14,16.45,83.0,1043.8,30.36,46.21
11,3,15,16.59,82.8,986.2,24.56,46.21
11,3,16,17.8,80.49,703.8,27.88,46.21
11,3,17,17.48,84.56,483.7,28.5,46.21
11,3,18,18.28,83.49,355.9,28.75,46.21
11,3,19,19.47,82.29,232.6,30.82,46.21
11,3,20,20.72,81.75,1.2,30.39,46.21
11,3,21,22.7,81.69,0.0,30.85,46.21
11,3,22,23.09,82.93,0.0,34.05,46.21
11,3,23,24.34,83.28,0.3,34.53,46.21
11,4,0,24.65,86.12,3.5,33.62,35.43
11,4,1,26.78,87.15,0.3,31.28,35.43
11,4,2,26.06,86.24,1.6,31.89,35.43
11,4,3,25.78,84.08,0.7,35.09,35.43
11,4,4,24.46,84.43,0.0,33.98,35.43
11,4,5,23.79,88.5,0.9,34.97,35.43
11,4,6,22.68,88.38,1.3,32.55,35.43
11,4,7,21.52,86.32,0.0,32.14,35.43
11,4,8,20.67,87.52,147.5,33.89,35.43
11,4,9,20.25,86.75,441.2,32.16,35.43
11,4,10,18.54,86.02,702.1,32.38,35.43
11,4,11,17.06,87.07,776.3,28.7,35.43
11,4,12,16.38,88.25,979.6,26.81,35.43
11,4,13,17.1,85.34,1093.5,24.76,35.43
11,4,14,16.71,89.12,1017.5,21.62,35.43
11,4,15,15.94,90.08,883.2,27.07,35.43
11,4,16,16.47,85.49,778.3,25.23,35.43
11,4,17,17.98,86.44,594.6,25.86,35.43
11,4,18,19.14,85.5,414.1,24.13,35.43
11,4,19,19.67,86.17,164.5,23.1,35.43
11,4,20,21.63,85.38,0.0,25.65,35.43
11,4,21,22.16,85.68,2.6,27.06,35.43
11,4,22,24.33,88.14,0.0,29.72,35.43
11,4,23,24.75,87.7,1.9,30.82,35.43
11,5,0,24.11,88.54,0.2,34.89,35.2
11,5,1,24.35,85.19,0.0,33.05,35.2
11,5,2,25.0,85.67,1.9,35.23,35.2
11,5,3,24.39,88.88,0.0,37.2,35.2
11,5,4,23.88,86.72,1.9,35.94,35.2
11,5,5,22.12,85.68,2.5,36.25,35.2
11,5,6,22.5,83.07,0.0,35.57,35.2
11,5,7,21.3,87.48,0.0,34.77,35.2
11,5,8,19.84,84.17,165.7,33.77,35.2
11,5,9,18.64,84.73,363.0,32.86,35.2
11,5,10,17.24,86.49,740.6,27.41,35.2
11,5,11,16.01,85.34,911.1,26.88,35.2
11,5,12,16.55,85.86,979.8,27.83,35.2
11,5,13,14.87,87.23,1000.6,27.61,35.2
11,5,14,14.73,84.51,1168.5,26.92,35.2
11,5,15,15.4,87.36,839.2,28.42,35.2
11,5,16,14.32,84.5,712.7,26.5,35.2
11,5,17,16.47,85.4,539.2,24.33,35.2
11,5,18,16.63,86.74,396.1,28.67,35.2
11,5,19,18.16,86.69,202.4,28.88,35.2
11,5,20,20.34,85.97,0.0,29.57,35.2
11,5,21,21.42,84.63,0.0,28.9,35.2
11,5,22,23.04,87.37,0.0,28.87,35.2
11,5,23,23.93,83.95,1.0,31.0,35.2
11,6,0,24.79,95.14,0.0,38.28,14.24
11,6,1,25.28,96.41,0.0,40.49,14.24
11,6,2,25.61,97.89,1.6,38.68,14.24
11,6,3,24.98,100.0,0.1,41.13,14.24
11,6,4,25.82,96.0,1.6,43.6,14.24
11,6,5,23.73,99.38,0.0,39.91,14.24
11,6,6,23.06,99.29,2.2,42.79,14.24
11,6,7,21.66,99.88,0.0,41.0,14.24
11,6,8,20.52,98.76,307.8,36.2,14.24
11,6,9,18.59,98.25,359.4,38.65,14.24
11,6,10,18.4,98.59,582.3,38.18,14.24
11,6,11,17.97,98.32,861.0,35.12,14.24
11,6,12,16.44,97.92,983.1,34.97,14.24
11,6,13,16.85,95.99,1051.7,30.8,14.24
11,6,14,16.31,97.21,954.9,32.73,14.24
11,6,15,16.55,99.09,925.4,31.89,14.24
11,6,16,16.88,96.78,731.1,30.43,14.24
11,6,17,16.37,97.6,598.5,32.13,14.24
11,6,18,18.29,98.31,387.1,30.58,14.24
11,6,19,18.99,98.38,232.1,33.05,14.24
11,6,20,20.35,97.53,6.3,34.97,14.24
11,6,21,21.9,97.74,0.0,34.62,14.24
11,6,22,23.02,95.27,0.0,35.15,14.24
11,6,23,23.99,97.74,3.0,35.18,14.24
11,7,0,25.43,99.78,0.0,26.9,20.29
11,7,1,26.28,97.99,1.1,32.16,20.29
11,7,2,26.05,100.0,2.7,30.6,20.29
11,7,3,25.79,99.24,0.0,32.72,20.29
11,7,4,25.85,100.0,3.7,29.8,20.29
11,7,5,25.26,99.86,3.2,31.7,20.29
11,7,6,23.16,97.76,1.6,32.57,20.29
11,7,7,21.68,96.33,0.8,31.79,20.29
11,7,8,20.48,97.8,320.1,32.75,20.29
11,7,9,19.46,98.26,464.7,29.71,20.29
11,7,10,18.34,100.0,689.5,26.89,20.29
11,7,11,16.71,100.0,897.1,25.72,20.29
11,7,12,16.9,99.35,1012.5,23.43,20.29
11,7,13,15.65,100.0,1106.9,23.19,20.29
11,7,14,15.69,100.0,993.5,23.22,20.29
11,7,15,16.2,97.38,924.7,22.78,20.29
11,7,16,16.9,99.82,850.2,24.21,20.29
11,7,17,17.52,99.77,633.3,23.93,20.29
11,7,18,17.91,100.0,425.2,25.56,20.29
11,7,19,19.5,98.87,167.5,24.39,20.29
11,7,20,21.34,98.81,0.0,21.88,20.29
11,7,21,23.0,97.23,0.7,26.53,20.29
11,7,22,23.45,99.68,0.0,26.97,20.29
11,7,23,24.93,100.0,0.0,26.42,20.29
11,8,0,23.54,96.31,0.0,32.0,11.63
11,8,1,24.07,96.31,0.0,33.28,11.63
11,8,2,24.33,98.02,0.6,35.28,11.63
11,8,3,23.95,94.06,2.1,37.18,11.63
11,8,4,22.55,95.66,0.9,36.73,11.63
11,8,5,22.52,94.27,1.1,36.08,11.63
11,8,6,20.56,95.55,2.0,35.98,11.63
11,8,7,21.33,96.75,0.7,35.57,11.63
11,8,8,19.15,95.71,269.3,35.52,11.63
11,8,9,17.45,94.49,389.3,36.59,11.63
11,8,10,17.0,96.57,585.7,33.16,11.63
11,8,11,15.66,96.43,782.2,31.17,11.63
11,8,12,14.73,94.96,1023.8,27.42,11.63
11,8,13,14.73,97.14,1010.6,27.46,11.63
11,8,14,14.17,96.53,1023.3,28.55,11.63
11,8,15,15.33,95.35,823.6,28.64,11.63
11,8,16,15.78,96.7,679.3,27.04,11.63
11,8,17,15.16,97.07,468.2,26.95,11.63
11,8,18,16.23,96.3,339.9,28.16,11.63
11,8,19,17.93,94.63,250.6,28.62,11.63
11,8,20,18.69,99.47,1.0,29.5,11.63
11,8,21,21.17,98.87,0.0,31.45,11.63
11,8,22,21.15,95.89,0.0,32.5,11.63
11,8,23,22.82,96.95,0.5,31.7,11.63
12,1,0,23.08,78.44,0.3,51.87,68.42
12,1,1,23.32,78.52,3.0,51.94,68.42
12,1,2,22.0,76.8,0.0,55.77,68.42
12,1,3,22.98,76.85,1.6,53.66,68.42
12,1,4,23.25,77.31,0.0,53.75,68.42
12,1,5,22.0,75.79,1.2,55.99,68.42
12,1,6,21.25,79.27,0.0,53.32,68.42
12,1,7,21.33,77.77,526.8,51.03,68.42
12,1,8,21.6,78.56,815.1,50.36,68.42
12,1,9,19.95,79.58,939.1,50.55,68.42
12,1,10,20.61,77.62,1449.1,48.62,68.42
12,1,11,19.1,78.37,1616.2,51.77,68.42
12,1,12,19.0,77.43,1681.7,46.31,68.42
12,1,13,19.21,76.5,1795.6,45.17,68.42
12,1,14,19.91,76.83,1784.7,45.11,68.42
12,1,15,19.93,77.98,1306.8,43.8,68.42
12,1,16,18.78,77.64,1089.6,44.1,68.42
12,1,17,20.41,77.58,603.9,49.51,68.42
12,1,18,19.75,79.26,376.2,45.07,68.42
